X,Y,Name,Description
-106.683,52.167,,"<table> <tr><td><b>src_id:</b><td>17785 <tr><td><b>Name:</b><td>SASKATOON:SASK. <tr><td><b>Area:</b><td>CANADA <tr><td><b>Start date:</b><td>01-01-1996 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17785"">Station details</a></center>"
58.283,23.583,,"<table> <tr><td><b>src_id:</b><td>17654 <tr><td><b>Name:</b><td>SEEB: INTERNATIONAL AIRPORT <tr><td><b>Area:</b><td>OMAN <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17654"">Station details</a></center>"
-66.267,50.217,,"<table> <tr><td><b>src_id:</b><td>17779 <tr><td><b>Name:</b><td>SEPT-ILES: QUE. <tr><td><b>Area:</b><td>CANADA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17779"">Station details</a></center>"
54.517,-15.883,,"<table> <tr><td><b>src_id:</b><td>17693 <tr><td><b>Name:</b><td>SERGE-FROLOW (ILE TROMELIN) <tr><td><b>Area:</b><td>OCEAN ISLANDS <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17693"">Station details</a></center>"
10.683,34.717,,"<table> <tr><td><b>src_id:</b><td>17675 <tr><td><b>Name:</b><td>SFAX EL-MAOU <tr><td><b>Area:</b><td>TUNISIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17675"">Station details</a></center>"
121.45,31.417,,"<table> <tr><td><b>src_id:</b><td>17631 <tr><td><b>Name:</b><td>SHANGHAI <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1991 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17631"">Station details</a></center>"
116.683,23.4,,"<table> <tr><td><b>src_id:</b><td>17643 <tr><td><b>Name:</b><td>SHANTOU <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17643"">Station details</a></center>"
117.433,27.333,,"<table> <tr><td><b>src_id:</b><td>17637 <tr><td><b>Name:</b><td>SHAOWU <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17637"">Station details</a></center>"
-86.767,33.167,,"<table> <tr><td><b>src_id:</b><td>17808 <tr><td><b>Name:</b><td>SHELBY COUNTRY AIRPORT: AL. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>22-08-1994 <tr><td><b>End date:</b><td>31-12-2009 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17808"">Station details</a></center>"
174.1,52.717,,"<table> <tr><td><b>src_id:</b><td>17764 <tr><td><b>Name:</b><td>SHEMYA AFB <tr><td><b>Area:</b><td>ALASKA <tr><td><b>Start date:</b><td>01-01-1943 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17764"">Station details</a></center>"
123.517,41.733,,"<table> <tr><td><b>src_id:</b><td>17593 <tr><td><b>Name:</b><td>SHENYANG <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17593"">Station details</a></center>"
120.25,33.767,,"<table> <tr><td><b>src_id:</b><td>17628 <tr><td><b>Name:</b><td>SHEYANG <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17628"">Station details</a></center>"
52.583,29.533,,"<table> <tr><td><b>src_id:</b><td>17652 <tr><td><b>Name:</b><td>SHIRAZ <tr><td><b>Area:</b><td>IRAN <tr><td><b>Start date:</b><td>01-01-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17652"">Station details</a></center>"
-93.833,32.45,,"<table> <tr><td><b>src_id:</b><td>17812 <tr><td><b>Name:</b><td>SHREVEPORT/REG.: LA. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17812"">Station details</a></center>"
100.983,22.767,,"<table> <tr><td><b>src_id:</b><td>17611 <tr><td><b>Name:</b><td>SIMAO <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17611"">Station details</a></center>"
25.317,29.2,,"<table> <tr><td><b>src_id:</b><td>17704 <tr><td><b>Name:</b><td>SIWA <tr><td><b>Area:</b><td>EGYPT <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17704"">Station details</a></center>"
-89.817,30.333,,"<table> <tr><td><b>src_id:</b><td>17809 <tr><td><b>Name:</b><td>SLIDELL/MUN. LA <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-07-1988 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17809"">Station details</a></center>"
-117.633,47.683,,"<table> <tr><td><b>src_id:</b><td>17864 <tr><td><b>Name:</b><td>SPOKANE: WA. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-09-1995 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17864"">Station details</a></center>"
-93.4,37.233,,"<table> <tr><td><b>src_id:</b><td>17835 <tr><td><b>Name:</b><td>SPRINGFIELD/MUN.:MO. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17835"">Station details</a></center>"
-52.733,47.617,,"<table> <tr><td><b>src_id:</b><td>17778 <tr><td><b>Name:</b><td>ST JOHNS: NFLD <tr><td><b>Area:</b><td>CANADA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17778"">Station details</a></center>"
-170.217,57.15,,"<table> <tr><td><b>src_id:</b><td>17758 <tr><td><b>Name:</b><td>ST PAUL <tr><td><b>Area:</b><td>ALASKA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17758"">Station details</a></center>"
39.583,-69.0,,"<table> <tr><td><b>src_id:</b><td>17915 <tr><td><b>Name:</b><td>SYOWA <tr><td><b>Area:</b><td>ANTARCTICA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17915"">Station details</a></center>"
8.75,36.95,,"<table> <tr><td><b>src_id:</b><td>17669 <tr><td><b>Name:</b><td>TABARKA <tr><td><b>Area:</b><td>TUNISIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17669"">Station details</a></center>"
-149.617,-17.55,,"<table> <tr><td><b>src_id:</b><td>17940 <tr><td><b>Name:</b><td>TAHITI-FAAA <tr><td><b>Area:</b><td>FRENCH POLYNESIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17940"">Station details</a></center>"
121.517,25.033,,"<table> <tr><td><b>src_id:</b><td>17638 <tr><td><b>Name:</b><td>TAIBEI <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17638"">Station details</a></center>"
112.55,37.783,,"<table> <tr><td><b>src_id:</b><td>17584 <tr><td><b>Name:</b><td>TAIYUAN <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17584"">Station details</a></center>"
-145.033,-14.483,,"<table> <tr><td><b>src_id:</b><td>17941 <tr><td><b>Name:</b><td>TAKAROA <tr><td><b>Area:</b><td>FRENCH POLYNESIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17941"">Station details</a></center>"
-84.367,30.383,,"<table> <tr><td><b>src_id:</b><td>17806 <tr><td><b>Name:</b><td>TALLAHASSEE/MUN.: FL. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>15-06-1984 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17806"">Station details</a></center>"
5.433,22.8,,"<table> <tr><td><b>src_id:</b><td>17668 <tr><td><b>Name:</b><td>TAMANRASSET <tr><td><b>Area:</b><td>ALGERIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17668"">Station details</a></center>"
49.4,-18.117,,"<table> <tr><td><b>src_id:</b><td>17721 <tr><td><b>Name:</b><td>TAMATAVE <tr><td><b>Area:</b><td>MADAGASCAR <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17721"">Station details</a></center>"
-82.4,27.6,,"<table> <tr><td><b>src_id:</b><td>17805 <tr><td><b>Name:</b><td>TAMPA BAY AREA:FL. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17805"">Station details</a></center>"
-5.9,35.733,,"<table> <tr><td><b>src_id:</b><td>17656 <tr><td><b>Name:</b><td>TANGER(AERODROME) <tr><td><b>Area:</b><td>MOROCCO <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17656"">Station details</a></center>"
51.317,35.683,,"<table> <tr><td><b>src_id:</b><td>17648 <tr><td><b>Name:</b><td>TEHRAN-MEHRABAD <tr><td><b>Area:</b><td>IRAN <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17648"">Station details</a></center>"
98.483,25.117,,"<table> <tr><td><b>src_id:</b><td>17609 <tr><td><b>Name:</b><td>TENGCHONG <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17609"">Station details</a></center>"
134.167,-19.633,,"<table> <tr><td><b>src_id:</b><td>17964 <tr><td><b>Name:</b><td>TENNANT CREEK AIRPORT <tr><td><b>Area:</b><td>AUSTRALIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17964"">Station details</a></center>"
-101.1,53.967,,"<table> <tr><td><b>src_id:</b><td>17786 <tr><td><b>Name:</b><td>THE PAS:MAN. <tr><td><b>Area:</b><td>CANADA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17786"">Station details</a></center>"
122.267,43.6,,"<table> <tr><td><b>src_id:</b><td>17588 <tr><td><b>Name:</b><td>TONGLIAO <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17588"">Station details</a></center>"
-95.617,39.067,,"<table> <tr><td><b>src_id:</b><td>17837 <tr><td><b>Name:</b><td>TOPEKA/MUN.: KS. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17837"">Station details</a></center>"
146.75,-19.25,,"<table> <tr><td><b>src_id:</b><td>17966 <tr><td><b>Name:</b><td>TOWNSVILLE AMO <tr><td><b>Area:</b><td>AUSTRALIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17966"">Station details</a></center>"
8.1,33.917,,"<table> <tr><td><b>src_id:</b><td>17676 <tr><td><b>Name:</b><td>TOZEUR <tr><td><b>Area:</b><td>TUNISIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17676"">Station details</a></center>"
151.85,7.467,,"<table> <tr><td><b>src_id:</b><td>17926 <tr><td><b>Name:</b><td>TRUK: CAROLINE IS. <tr><td><b>Area:</b><td>PACIFIC ISLANDS NORTH OF EQUATOR <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17926"">Station details</a></center>"
39.033,44.1,,"<table> <tr><td><b>src_id:</b><td>17554 <tr><td><b>Name:</b><td>TUAPSE <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17554"">Station details</a></center>"
-149.483,-23.35,,"<table> <tr><td><b>src_id:</b><td>17945 <tr><td><b>Name:</b><td>TUBUAI <tr><td><b>Area:</b><td>FRENCH POLYNESIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17945"">Station details</a></center>"
-110.95,32.217,,"<table> <tr><td><b>src_id:</b><td>17818 <tr><td><b>Name:</b><td>TUCSON/INT.: AZ. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17818"">Station details</a></center>"
43.733,-23.383,,"<table> <tr><td><b>src_id:</b><td>17722 <tr><td><b>Name:</b><td>TULEAR <tr><td><b>Area:</b><td>MADAGASCAR <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17722"">Station details</a></center>"
10.233,36.833,,"<table> <tr><td><b>src_id:</b><td>17671 <tr><td><b>Name:</b><td>TUNIS-CARTHAGE <tr><td><b>Area:</b><td>TUNISIA <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17671"">Station details</a></center>"
-106.033,28.667,,"<table> <tr><td><b>src_id:</b><td>17871 <tr><td><b>Name:</b><td>UNIV. DE CHIHUAHUA: CHIHUAHUA: CHIH. <tr><td><b>Area:</b><td>MEXICO <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17871"">Station details</a></center>"
-72.867,40.867,,"<table> <tr><td><b>src_id:</b><td>17842 <tr><td><b>Name:</b><td>UPTON: NY. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>08-09-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17842"">Station details</a></center>"
57.5,-20.3,,"<table> <tr><td><b>src_id:</b><td>17697 <tr><td><b>Name:</b><td>VACOAS(MAURITIUS) <tr><td><b>Area:</b><td>MAURITIUS <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17697"">Station details</a></center>"
-96.367,41.317,,"<table> <tr><td><b>src_id:</b><td>17846 <tr><td><b>Name:</b><td>VALLEY: NE. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-08-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17846"">Station details</a></center>"
-120.567,34.75,,"<table> <tr><td><b>src_id:</b><td>17831 <tr><td><b>Name:</b><td>VANDENBERG AFB: CA. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17831"">Station details</a></center>"
-60.1,-12.7,,"<table> <tr><td><b>src_id:</b><td>17898 <tr><td><b>Name:</b><td>VILHENA (AEROPORTO) <tr><td><b>Area:</b><td>BRAZIL <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17898"">Station details</a></center>"
166.65,19.283,,"<table> <tr><td><b>src_id:</b><td>17924 <tr><td><b>Name:</b><td>WAKE ISLAND AIRFIELDWAKE ISLAND <tr><td><b>Area:</b><td>PACIFIC ISLANDS NORTH OF EQUATOR <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17924"">Station details</a></center>"
-75.483,37.933,,"<table> <tr><td><b>src_id:</b><td>17832 <tr><td><b>Name:</b><td>WALLOPS ISLAND: VA. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1988 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17832"">Station details</a></center>"
-77.45,38.95,,"<table> <tr><td><b>src_id:</b><td>17833 <tr><td><b>Name:</b><td>WASHINGTON/DULLES INT.:VA. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1971 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17833"">Station details</a></center>"
104.283,26.867,,"<table> <tr><td><b>src_id:</b><td>17608 <tr><td><b>Name:</b><td>WEINING <tr><td><b>Area:</b><td>CHINA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17608"">Station details</a></center>"
141.917,-12.683,,"<table> <tr><td><b>src_id:</b><td>17961 <tr><td><b>Name:</b><td>WEIPA AMO <tr><td><b>Area:</b><td>AUSTRALIA <tr><td><b>Start date:</b><td>01-07-1995 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17961"">Station details</a></center>"
174.633,-36.783,,"<table> <tr><td><b>src_id:</b><td>17948 <tr><td><b>Name:</b><td>WHENUAPAI <tr><td><b>Area:</b><td>NEW ZEALAND <tr><td><b>Start date:</b><td>01-01-1951 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17948"">Station details</a></center>"
